id,name,is_land,is_sea,good,dist_to_iron,dist_to_coal,paired_score,status,owner_tag,start_pop,total_life_rating
2984,Coast of Recife,False,True,,-1,-1,-1,SEA,,,
2985,Coast of Pernambuc,False,True,,-1,-1,-1,SEA,,,
2986,Todos Santos Bay,False,True,,-1,-1,-1,SEA,,,
2987,Rio De Janeiro,False,True,,-1,-1,-1,SEA,,,
2988,Baia Parangua,False,True,,-1,-1,-1,SEA,,,
2989,Rio De La Plata,False,True,,-1,-1,-1,SEA,,,
2990,Bahia Blanca,False,True,,-1,-1,-1,SEA,,,
2991,Coast of Patagonia,False,True,,-1,-1,-1,SEA,,,
2992,Magellan Strait,False,True,,-1,-1,-1,SEA,,,
2993,South Chilean Coast,False,True,,-1,-1,-1,SEA,,,
2994,Coast of Chile,False,True,,-1,-1,-1,SEA,,,
2995,Atacama Coast,False,True,,-1,-1,-1,SEA,,,
2996,Arica Gulf,False,True,,-1,-1,-1,SEA,,,
2997,Arequipa Bay,False,True,,-1,-1,-1,SEA,,,
2998,Coast of Peru,False,True,,-1,-1,-1,SEA,,,
2999,Guayaguil Bay,False,True,,-1,-1,-1,SEA,,,
3000,Coast of Ecuador,False,True,,-1,-1,-1,SEA,,,
3001,Gulf of Panama,False,True,,-1,-1,-1,SEA,,,
3002,Bay of Costa Rica,False,True,,-1,-1,-1,SEA,,,
3003,Acapulco Bay,False,True,,-1,-1,-1,SEA,,,
3004,Manzazilla Bay,False,True,,-1,-1,-1,SEA,,,
3005,Mazatlan Bay,False,True,,-1,-1,-1,SEA,,,
3006,Gulf of California,False,True,,-1,-1,-1,SEA,,,
3007,Coast of Baja,False,True,,-1,-1,-1,SEA,,,
3008,Coast of California,False,True,,-1,-1,-1,SEA,,,
3009,Santa Catalina Islands,False,True,,-1,-1,-1,SEA,,,
3010,Coast of Oregon,False,True,,-1,-1,-1,SEA,,,
3011,Coast of Columbia,False,True,,-1,-1,-1,SEA,,,
3012,Hecate Strait,False,True,,-1,-1,-1,SEA,,,
3013,Gulf of Alaska,False,True,,-1,-1,-1,SEA,,,
3014,Coast of Alaska,False,True,,-1,-1,-1,SEA,,,
3015,Kuskowim Bay,False,True,,-1,-1,-1,SEA,,,
3016,Hatton Bank,False,True,,-1,-1,-1,SEA,,,
3017,Eastern Gibbs Fracture,False,True,,-1,-1,-1,SEA,,,
3018,Western Gibbs Fracture,False,True,,-1,-1,-1,SEA,,,
3019,Iberian Shelf,False,True,,-1,-1,-1,SEA,,,
3020,Sea of Azores,False,True,,-1,-1,-1,SEA,,,
3021,Corner Seamounts,False,True,,-1,-1,-1,SEA,,,
3022,New England Seamounts,False,True,,-1,-1,-1,SEA,,,
3023,Sable Island Bank,False,True,,-1,-1,-1,SEA,,,
3024,Blake Plataeu,False,True,,-1,-1,-1,SEA,,,
3025,West Bermuda Sea,False,True,,-1,-1,-1,SEA,,,
3026,East Bermuda Sea,False,True,,-1,-1,-1,SEA,,,
3027,Some Funny Seaname,False,True,,-1,-1,-1,SEA,,,
3028,Northern Guiana Basin,False,True,,-1,-1,-1,SEA,,,
3029,Guiana Basin,False,True,,-1,-1,-1,SEA,,,
3030,Southern Guiana Basin,False,True,,-1,-1,-1,SEA,,,
3031,Canary Approach,False,True,,-1,-1,-1,SEA,,,
3032,Cap Verde Approach,False,True,,-1,-1,-1,SEA,,,
3033,Central Atlantic #1,False,True,,-1,-1,-1,SEA,,,
3034,Central Atlantic #2,False,True,,-1,-1,-1,SEA,,,
3035,Central Atlantic #3,False,True,,-1,-1,-1,SEA,,,
3036,Central Atlantic #4,False,True,,-1,-1,-1,SEA,,,
3037,Romanche Gap,False,True,,-1,-1,-1,SEA,,,
3038,East Guinea Basin,False,True,,-1,-1,-1,SEA,,,
3039,West Guinea Basin,False,True,,-1,-1,-1,SEA,,,
3040,Coast of Falklands,False,True,,-1,-1,-1,SEA,,,
3041,New Georgia Islands,False,True,,-1,-1,-1,SEA,,,
3042,Western Atlantic #1,False,True,,-1,-1,-1,SEA,,,
3043,Western Atlantic #2,False,True,,-1,-1,-1,SEA,,,
3044,Western Atlantic #3,False,True,,-1,-1,-1,SEA,,,
3045,Western Atlantic #4,False,True,,-1,-1,-1,SEA,,,
3046,Western Atlantic #5,False,True,,-1,-1,-1,SEA,,,
3047,Western Atlantic #6,False,True,,-1,-1,-1,SEA,,,
3048,East of Magellans,False,True,,-1,-1,-1,SEA,,,
3049,Central Atlantic #5,False,True,,-1,-1,-1,SEA,,,
3050,Central Atlantic #6,False,True,,-1,-1,-1,SEA,,,
3051,Central Atlantic #7,False,True,,-1,-1,-1,SEA,,,
3052,Central Atlantic #8,False,True,,-1,-1,-1,SEA,,,
3053,Eastern Atlantic #1,False,True,,-1,-1,-1,SEA,,,
3054,Eastern Atlantic #2,False,True,,-1,-1,-1,SEA,,,
3055,Eastern Atlantic #3,False,True,,-1,-1,-1,SEA,,,
3056,Eastern Atlantic #4,False,True,,-1,-1,-1,SEA,,,
3057,Eastern Atlantic #5,False,True,,-1,-1,-1,SEA,,,
3058,Eastern Atlantic #6,False,True,,-1,-1,-1,SEA,,,
3059,Southern Atlantic #1,False,True,,-1,-1,-1,SEA,,,
3060,Southern Atlantic #2,False,True,,-1,-1,-1,SEA,,,
3061,Southern Atlantic #3,False,True,,-1,-1,-1,SEA,,,
3062,Southern Atlantic #4,False,True,,-1,-1,-1,SEA,,,
3063,Cape of Storms,False,True,,-1,-1,-1,SEA,,,
3064,Gulf of Bengal,False,True,,-1,-1,-1,SEA,,,
3065,Northen Bay of Bengal,False,True,,-1,-1,-1,SEA,,,
3066,Southern Bay of Bengal,False,True,,-1,-1,-1,SEA,,,
3067,Ceylon Sea,False,True,,-1,-1,-1,SEA,,,
3068,Coast of Maldives,False,True,,-1,-1,-1,SEA,,,
3069,Indian Ocean #1,False,True,,-1,-1,-1,SEA,,,
3070,Indian Ocean #2,False,True,,-1,-1,-1,SEA,,,
3071,Indian Ocean #3,False,True,,-1,-1,-1,SEA,,,
3072,Indian Ocean #4,False,True,,-1,-1,-1,SEA,,,
3073,Indian Ocean #5,False,True,,-1,-1,-1,SEA,,,
3074,Indian Ocean #6,False,True,,-1,-1,-1,SEA,,,
3075,Indian Ocean #7,False,True,,-1,-1,-1,SEA,,,
3076,Indian Ocean #8,False,True,,-1,-1,-1,SEA,,,
3077,Indian Ocean #9,False,True,,-1,-1,-1,SEA,,,
3078,Indian Ocean #10,False,True,,-1,-1,-1,SEA,,,
3079,Indian Ocean #11,False,True,,-1,-1,-1,SEA,,,
3080,Indian Ocean #12,False,True,,-1,-1,-1,SEA,,,
3081,Indian Ocean #13,False,True,,-1,-1,-1,SEA,,,
3082,Indian Ocean #14,False,True,,-1,-1,-1,SEA,,,
3083,Indian Ocean #15,False,True,,-1,-1,-1,SEA,,,
3084,Indian Ocean #16,False,True,,-1,-1,-1,SEA,,,
3085,Indian Ocean #17,False,True,,-1,-1,-1,SEA,,,
3086,Indian Ocean #18,False,True,,-1,-1,-1,SEA,,,
3087,Indian Ocean #19,False,True,,-1,-1,-1,SEA,,,
3088,Indian Ocean #20,False,True,,-1,-1,-1,SEA,,,
3089,Indian Ocean #21,False,True,,-1,-1,-1,SEA,,,
3090,Indian Ocean #22,False,True,,-1,-1,-1,SEA,,,
3091,Indian Ocean #23,False,True,,-1,-1,-1,SEA,,,
3092,Indian Ocean #24,False,True,,-1,-1,-1,SEA,,,
3093,Indian Ocean #25,False,True,,-1,-1,-1,SEA,,,
3094,Indian Ocean #26,False,True,,-1,-1,-1,SEA,,,
3095,Indian Ocean #27,False,True,,-1,-1,-1,SEA,,,
3096,Indian Ocean #28,False,True,,-1,-1,-1,SEA,,,
3097,Indian Ocean #29,False,True,,-1,-1,-1,SEA,,,
3098,Indian Ocean #30,False,True,,-1,-1,-1,SEA,,,
3099,Indian Ocean #31,False,True,,-1,-1,-1,SEA,,,
3100,Indian Ocean #32,False,True,,-1,-1,-1,SEA,,,
3101,Lake Tchad,False,True,,-1,-1,-1,SEA,,,
3102,Lake Victoria,False,True,,-1,-1,-1,SEA,,,
3103,Lake Tangayika,False,True,,-1,-1,-1,SEA,,,
3104,Lake Malawi,False,True,,-1,-1,-1,SEA,,,
3105,Indian Ocean #33,False,True,,-1,-1,-1,SEA,,,
3106,Lake Balchasj,False,True,,-1,-1,-1,SEA,,,
3107,Lake Bajkal,False,True,,-1,-1,-1,SEA,,,
3108,Lake Dongting,False,True,,-1,-1,-1,SEA,,,
3109,Lake Titicaca,False,True,,-1,-1,-1,SEA,,,
3110,Lake Nicaragua,False,True,,-1,-1,-1,SEA,,,
3111,Northern Pacific #10,False,True,,-1,-1,-1,SEA,,,
3112,Lake Ontario,False,True,,-1,-1,-1,SEA,,,
3113,Lake Erie,False,True,,-1,-1,-1,SEA,,,
3114,Lake Huron,False,True,,-1,-1,-1,SEA,,,
3115,Lake Michigan,False,True,,-1,-1,-1,SEA,,,
3116,Lake Superior,False,True,,-1,-1,-1,SEA,,,
3117,Lake Nipigon,False,True,,-1,-1,-1,SEA,,,
3118,Lake Winnipeg,False,True,,-1,-1,-1,SEA,,,
3119,Western Pacific #1,False,True,,-1,-1,-1,SEA,,,
3120,Western Pacific #2,False,True,,-1,-1,-1,SEA,,,
3121,Western Pacific #3,False,True,,-1,-1,-1,SEA,,,
3122,Western Pacific #4,False,True,,-1,-1,-1,SEA,,,
3123,Western Pacific #5,False,True,,-1,-1,-1,SEA,,,
3124,Western Pacific #6,False,True,,-1,-1,-1,SEA,,,
3125,Western Pacific #7,False,True,,-1,-1,-1,SEA,,,
3126,Western Pacific #8,False,True,,-1,-1,-1,SEA,,,
3127,Western Pacific #9,False,True,,-1,-1,-1,SEA,,,
3128,Western Pacific #10,False,True,,-1,-1,-1,SEA,,,
3129,Western Pacific #11,False,True,,-1,-1,-1,SEA,,,
3130,Northern Pacific #1,False,True,,-1,-1,-1,SEA,,,
3131,Northern Pacific #2,False,True,,-1,-1,-1,SEA,,,
3132,Northern Pacific #3,False,True,,-1,-1,-1,SEA,,,
3133,Northern Pacific #4,False,True,,-1,-1,-1,SEA,,,
3134,Northern Pacific #5,False,True,,-1,-1,-1,SEA,,,
3135,Northern Pacific #6,False,True,,-1,-1,-1,SEA,,,
3136,Northern Pacific #7,False,True,,-1,-1,-1,SEA,,,
3137,Northern Pacific #8,False,True,,-1,-1,-1,SEA,,,
3138,Northern Pacific #9,False,True,,-1,-1,-1,SEA,,,
3139,Northern Pacific #10,False,True,,-1,-1,-1,SEA,,,
3140,Central Pacific #1,False,True,,-1,-1,-1,SEA,,,
3141,Central Pacific #2,False,True,,-1,-1,-1,SEA,,,
3142,Central Pacific #3,False,True,,-1,-1,-1,SEA,,,
3143,Central Pacific #4,False,True,,-1,-1,-1,SEA,,,
3144,Central Pacific #5,False,True,,-1,-1,-1,SEA,,,
3145,Central Pacific #6,False,True,,-1,-1,-1,SEA,,,
3146,Central Pacific #7,False,True,,-1,-1,-1,SEA,,,
3147,Central Pacific #8,False,True,,-1,-1,-1,SEA,,,
3148,Central Pacific #9,False,True,,-1,-1,-1,SEA,,,
3149,Central Pacific #10,False,True,,-1,-1,-1,SEA,,,
3150,Coast of Hawaii,False,True,,-1,-1,-1,SEA,,,
3151,Central Pacific #11,False,True,,-1,-1,-1,SEA,,,
3152,Central Pacific #12,False,True,,-1,-1,-1,SEA,,,
3153,Central Pacific #13,False,True,,-1,-1,-1,SEA,,,
3154,Eastern Pacific #1,False,True,,-1,-1,-1,SEA,,,
3155,Eastern Pacific #2,False,True,,-1,-1,-1,SEA,,,
3156,Eastern Pacific #3,False,True,,-1,-1,-1,SEA,,,
3157,Eastern Pacific #4,False,True,,-1,-1,-1,SEA,,,
3158,Eastern Pacific #5,False,True,,-1,-1,-1,SEA,,,
3159,Eastern Pacific #6,False,True,,-1,-1,-1,SEA,,,
3160,Eastern Pacific #7,False,True,,-1,-1,-1,SEA,,,
3161,Eastern Pacific #8,False,True,,-1,-1,-1,SEA,,,
3162,Eastern Pacific #9,False,True,,-1,-1,-1,SEA,,,
3163,Eastern Pacific #10,False,True,,-1,-1,-1,SEA,,,
3164,Eastern Pacific #11,False,True,,-1,-1,-1,SEA,,,
3165,Eastern Pacific #12,False,True,,-1,-1,-1,SEA,,,
3166,Eastern Pacific #13,False,True,,-1,-1,-1,SEA,,,
3167,Eastern Pacific #14,False,True,,-1,-1,-1,SEA,,,
3168,Eastern Pacific #15,False,True,,-1,-1,-1,SEA,,,
3169,Eastern Pacific #16,False,True,,-1,-1,-1,SEA,,,
3170,Eastern Pacific #16,False,True,,-1,-1,-1,SEA,,,
3171,Southern Pacifc #1,False,True,,-1,-1,-1,SEA,,,
3172,Southern Pacific #2,False,True,,-1,-1,-1,SEA,,,
3173,Southern Pacific #3,False,True,,-1,-1,-1,SEA,,,
3174,Southern Pacific #4,False,True,,-1,-1,-1,SEA,,,
3175,Southern Pacific #5,False,True,,-1,-1,-1,SEA,,,
3176,Southern Pacific #6,False,True,,-1,-1,-1,SEA,,,
3177,Southern Pacific #7,False,True,,-1,-1,-1,SEA,,,
3178,Southern Pacific #8,False,True,,-1,-1,-1,SEA,,,
3179,Southern Pacific #9,False,True,,-1,-1,-1,SEA,,,
3180,Southern Pacific #10,False,True,,-1,-1,-1,SEA,,,
3181,Southern Pacific #11,False,True,,-1,-1,-1,SEA,,,
3182,Southern Pacific #12,False,True,,-1,-1,-1,SEA,,,
3183,Southern Pacific #13,False,True,,-1,-1,-1,SEA,,,
3184,Southern Pacific #14,False,True,,-1,-1,-1,SEA,,,
3185,Southern Pacific #15,False,True,,-1,-1,-1,SEA,,,
3186,Southern Pacific #16,False,True,,-1,-1,-1,SEA,,,
3187,Southern Pacific #17,False,True,,-1,-1,-1,SEA,,,
3188,Southern Pacific #18,False,True,,-1,-1,-1,SEA,,,
3189,Southern Pacific #19,False,True,,-1,-1,-1,SEA,,,
3190,Southern Pacific #20,False,True,,-1,-1,-1,SEA,,,
3191,Southern Pacific #21,False,True,,-1,-1,-1,SEA,,,
3192,Southern Pacific #22,False,True,,-1,-1,-1,SEA,,,
3193,Southern Pacific #23,False,True,,-1,-1,-1,SEA,,,
3194,Southern Pacific #24,False,True,,-1,-1,-1,SEA,,,
3195,Southern Pacific #25,False,True,,-1,-1,-1,SEA,,,
3196,Southern Pacific #26,False,True,,-1,-1,-1,SEA,,,
3197,Southern Pacific #27,False,True,,-1,-1,-1,SEA,,,
3198,Southern Pacific #28,False,True,,-1,-1,-1,SEA,,,
3199,Southern Pacific #29,False,True,,-1,-1,-1,SEA,,,
3200,Western Atlantic #7,False,True,,-1,-1,-1,SEA,,,
3201,Western Atlantic #8,False,True,,-1,-1,-1,SEA,,,
3202,Western Atlantic #9,False,True,,-1,-1,-1,SEA,,,
3203,Western Atlantic #10,False,True,,-1,-1,-1,SEA,,,
3204,Western Atlantic #11,False,True,,-1,-1,-1,SEA,,,
3205,Central Atlantic #9,False,True,,-1,-1,-1,SEA,,,
3206,Central Atlantic #10,False,True,,-1,-1,-1,SEA,,,
3207,Central Atlantic #11,False,True,,-1,-1,-1,SEA,,,
3208,Central Atlantic #12,False,True,,-1,-1,-1,SEA,,,
3209,Central Atlantic #13,False,True,,-1,-1,-1,SEA,,,
3210,Central Atlantic #14,False,True,,-1,-1,-1,SEA,,,
3211,Central Atlantic #15,False,True,,-1,-1,-1,SEA,,,
3212,Indian Ocean #37,False,True,,-1,-1,-1,SEA,,,
3213,Indian Ocean #34,False,True,,-1,-1,-1,SEA,,,
3214,Indian Ocean #35,False,True,,-1,-1,-1,SEA,,,
3215,Indian Ocean #36,False,True,,-1,-1,-1,SEA,,,
3216,Southern Pacific #30,False,True,,-1,-1,-1,SEA,,,
3217,Southern Pacific #31,False,True,,-1,-1,-1,SEA,,,
3218,Southern Pacific #32,False,True,,-1,-1,-1,SEA,,,
3219,Southern Pacific #33,False,True,,-1,-1,-1,SEA,,,
3220,Southern Pacific #34,False,True,,-1,-1,-1,SEA,,,
3221,Southern Pacific #35,False,True,,-1,-1,-1,SEA,,,
3222,Southern Pacific #36,False,True,,-1,-1,-1,SEA,,,
3223,Southern Pacific #37,False,True,,-1,-1,-1,SEA,,,
3224,Lake Tana,False,True,,-1,-1,-1,SEA,,,
3225,Great Salt Lake,False,True,,-1,-1,-1,SEA,,,
3226,Indian Ocean #38,False,True,,-1,-1,-1,SEA,,,
3227,Great Slave Lake,False,True,,-1,-1,-1,SEA,,,
3228,Lake Athabasca,False,True,,-1,-1,-1,SEA,,,
3229,Reindeer Lake,False,True,,-1,-1,-1,SEA,,,
3230,Gulf of Ob,False,True,,-1,-1,-1,SEA,,,
3231,Lake Van,False,True,,-1,-1,-1,SEA,,,
3232,Lake Urmia,False,True,,-1,-1,-1,SEA,,,
3233,Issyk Kul,False,True,,-1,-1,-1,SEA,,,
3234,Qinghai Lake,False,True,,-1,-1,-1,SEA,,,
3235,Lake Poyang,False,True,,-1,-1,-1,SEA,,,
3236,Lake Rudolf,False,True,,-1,-1,-1,SEA,,,
3237,Northern Atlantic #2,False,True,,-1,-1,-1,SEA,,,
3238,Lake Mweru,False,True,,-1,-1,-1,SEA,,,
3239,Lake Champlain,False,True,,-1,-1,-1,SEA,,,
3240,Lake Poopo,False,True,,-1,-1,-1,SEA,,,
3241,Arctic Ocean,False,True,,-1,-1,-1,SEA,,,
3242,Northern Atlantic #3,False,True,,-1,-1,-1,SEA,,,
3243,Southern Pacific #38,False,True,,-1,-1,-1,SEA,,,
3244,Western Pacific #13,False,True,,-1,-1,-1,SEA,,,
3245,Southern Pacific #39,False,True,,-1,-1,-1,SEA,,,
3246,Jan Mayen,True,False,fish,-1,-1,-1,ISLAND,SCA,,30
3247,West Hawaii,False,True,,-1,-1,-1,SEA,,,
3248,West Magellan Strait,False,True,,-1,-1,-1,SEA,,,
3249,Kiritimati,True,False,fish,-1,-1,-1,ISLAND,,,15
3250,Dead Sea,False,True,,-1,-1,-1,SEA,,,
3251,Lake of the Woods,False,True,,-1,-1,-1,SEA,,,
3252,Lake Nipissing,False,True,,-1,-1,-1,SEA,,,
3253,Lake Simcoe,False,True,,-1,-1,-1,SEA,,,
3254,Lake Winnebago,False,True,,-1,-1,-1,SEA,,,
3255,Iber� lake,False,True,,-1,-1,-1,SEA,,,
3256,Lake Saint-Jean,False,True,,-1,-1,-1,SEA,,,
3257,Lake Manicouagan,False,True,,-1,-1,-1,SEA,,,
3258,Lake Mistassini,False,True,,-1,-1,-1,SEA,,,
3259,Lake Sakami,False,True,,-1,-1,-1,SEA,,,
3260,Lobstick Lake,False,True,,-1,-1,-1,SEA,,,
3261,Lake Bienville,False,True,,-1,-1,-1,SEA,,,
3262,Clearwater Lakes,False,True,,-1,-1,-1,SEA,,,
3263,Lake Qullinaaraaluk,False,True,,-1,-1,-1,SEA,,,
3264,God's Lake,False,True,,-1,-1,-1,SEA,,,
3265,Wollaston Lake,False,True,,-1,-1,-1,SEA,,,
3266,Cree Lake,False,True,,-1,-1,-1,SEA,,,
3267,Churchill Lake,False,True,,-1,-1,-1,SEA,,,
3268,Nueltin Lake,False,True,,-1,-1,-1,SEA,,,
3269,Kasba Lake,False,True,,-1,-1,-1,SEA,,,
3270,Wholdaia Lake,False,True,,-1,-1,-1,SEA,,,
3271,Dubawnt Lake,False,True,,-1,-1,-1,SEA,,,
3272,Yathkyed Lake,False,True,,-1,-1,-1,SEA,,,
3273,Baker Lake,False,True,,-1,-1,-1,SEA,,,
3274,Schultz Lake,False,True,,-1,-1,-1,SEA,,,
3275,Aberdeen Lake,False,True,,-1,-1,-1,SEA,,,
3276,Clinton-Colden Lake,False,True,,-1,-1,-1,SEA,,,
3277,Williston Lake,False,True,,-1,-1,-1,SEA,,,
3278,Lake Okeechobee,False,True,,-1,-1,-1,SEA,,,
3279,Lake Tuz,False,True,,-1,-1,-1,SEA,,,
3280,Sevan Lake,False,True,,-1,-1,-1,SEA,,,
3281,Therthar Lake,False,True,,-1,-1,-1,SEA,,,
3282,Razazza Lake,False,True,,-1,-1,-1,SEA,,,
3283,Lake Geneva,False,True,,-1,-1,-1,SEA,,,
3284,Lake Constance,False,True,,-1,-1,-1,SEA,,,
3285,Fagnano Lake,False,True,,-1,-1,-1,SEA,,,
3286,Songkhla Lake,False,True,,-1,-1,-1,SEA,,,
3287,Lake Gairdner,False,True,,-1,-1,-1,SEA,,,
3288,Lake Torrens,False,True,,-1,-1,-1,SEA,,,
3289,Lake Frome,False,True,,-1,-1,-1,SEA,,,
3290,Lake Eyre,False,True,,-1,-1,-1,SEA,,,
3291,Lake Mackay,False,True,,-1,-1,-1,SEA,,,
3292,Lake Argyle,False,True,,-1,-1,-1,SEA,,,
3293,Lake Rukwa,False,True,,-1,-1,-1,SEA,,,
3294,Lake Mweru,False,True,,-1,-1,-1,SEA,,,
3295,Taihu Lake,False,True,,-1,-1,-1,SEA,,,
3296,Chott el Djerid,False,True,,-1,-1,-1,SEA,,,
3297,Chott Melghir,False,True,,-1,-1,-1,SEA,,,
3298,Chott el Hodna,False,True,,-1,-1,-1,SEA,,,
3299,Chott Chergui,False,True,,-1,-1,-1,SEA,,,
3300,Siling Lake,False,True,,-1,-1,-1,SEA,,,
3301,Hung-tse Lake,False,True,,-1,-1,-1,SEA,,,
3302,Khanka Lake,False,True,,-1,-1,-1,SEA,,,
3303,Lake Alakol,False,True,,-1,-1,-1,SEA,,,
3304,Lake Zaysan,False,True,,-1,-1,-1,SEA,,,
3305,Khovsgol Lake,False,True,,-1,-1,-1,SEA,,,
3306,Uvs Lake,False,True,,-1,-1,-1,SEA,,,
3307,Khyargas Lake,False,True,,-1,-1,-1,SEA,,,
3308,Khar Us Lake,False,True,,-1,-1,-1,SEA,,,
3309,Namak Lake,False,True,,-1,-1,-1,SEA,,,
3310,Hulun Lake,False,True,,-1,-1,-1,SEA,,,
3311,Lough Neagh,False,True,,-1,-1,-1,SEA,,,
3312,Lake Hjalmaren,False,True,,-1,-1,-1,SEA,,,
3313,Lake Siljan,False,True,,-1,-1,-1,SEA,,,
3314,Lake Storsjon,False,True,,-1,-1,-1,SEA,,,
3315,Lake Segozero,False,True,,-1,-1,-1,SEA,,,
3316,Lake Oulujarvi,False,True,,-1,-1,-1,SEA,,,
3317,Lake P�ij�nne,False,True,,-1,-1,-1,SEA,,,
3318,Lake Saimaa,False,True,,-1,-1,-1,SEA,,,
3319,Lake Iso-Kalla,False,True,,-1,-1,-1,SEA,,,
3320,Lake Pyhajarvi,False,True,,-1,-1,-1,SEA,,,
